"SA2,""latitude.y"",""longitude.y"""
"Morphett Vale - East,-35.1213224,138.531007234561"
"Reynella,-35.0965682,138.5216167"
"Woodcroft,-35.1032023,138.5624215"
"Beverley,-32.1076853,116.9256264"
"Flinders Park,-34.9102468,138.5432009"
"Henley Beach,-34.9158802,138.4986953"
"Hindmarsh - Brompton,-34.893087757434,138.577038292817"
"Royal Park - Hendon - Albert Park,-36.8336397,142.807986133333"
"Seaton - Grange,-34.8893682,138.5043617"
"West Lakes,-34.8759925,138.4982893"
"Woodville - Cheltenham,-36.42329315,141.79684365"
"Largs Bay - Semaphore,-34.82456445,138.484491640646"
"North Haven,-34.7872004,138.4905349"
"Port Adelaide,-34.8342755,138.5123548"
"The Parks,-37.6882271,144.744426484791"
"Torrens Island,-31.3110378,152.847803466427"
"Adelaide Airport,-34.94724045,138.533068837324"
"Fulham,-34.9273551,138.5136809"
"Lockleys,-34.9250195,138.5309544"
"Plympton,-34.9620679,138.554884"
"Richmond (SA),-34.9386322,138.5621291"
"West Beach,-34.9451586,138.5091364"
"Mawson Lakes - Globe Derby Park,-34.8030201,138.60171"
"Pooraka - Cavan,-34.82567915,138.61118395"
"Northgate - Northfield,NA,NA"
"Valley View - Gilles Plains,-34.84499045,138.65989935"
"Adelaide Region nfd,-25,135"
"Adelaide Hills,-34.90135105,138.829320200914"
"Aldgate - Stirling,-35.0089981,138.7248921"
"Hahndorf - Echunga,-35.06621575,138.8028886"
"Lobethal - Woodside,-34.91542,138.87977"
"Mount Barker,-35.0641302,138.8586385"
"Mount Barker Surrounds,-25,135"
"Nairne,-35.0364036,138.9095876"
"Uraidla - Summertown,-34.95827785,138.7389323"
"Adelaide Hills Region nfd,-25,135"
"Gawler - North,-35.14809,138.47499"
"Barossa - Angaston,-34.5013352,139.0464798"
"Light,-34.4100885,138.832118141301"
"Lyndoch,-34.6012473,138.8882999"
"Nuriootpa,-34.4693354,138.9939006"
"Tanunda,-34.5217025,138.9603091"
"Barossa Region nfd,-25,135"
"Clare,-33.8333914,138.6120042"
"Gilbert Valley,-33.8345339,138.6120212"
"Goyder,-33.71758875,139.036951117165"
"Clare Valley Region nfd,-25,135"
"Ceduna,-32.1263581,133.6742187"
"Eyre Peninsula,-33.54541,136.074016339624"
"Kimba - Cleve - Franklin Harbour,-33.4372864666667,136.489250533333"
"Le Hunte - Elliston,-29.69312175,132.4530973"
"Port Lincoln,-34.7211905,135.8592218"
"West Coast (SA),-41.6699982,145.1900024"
"Whyalla,-33.0382085,137.5843572"
"Eyre Peninsula Region nfd,-25,135"
"Aldinga,-35.2673234,138.4831296"
"Clarendon,-35.1092718,138.6293077"
"McLaren Vale,-35.2172617,138.5416998"
"Willunga,-35.2711681,138.5554231"
"Goolwa - Port Elliot,-35.5091944445064,138.707019931121"
"Strathalbyn,-35.2576239,138.8956803"
"Strathalbyn Surrounds,-25,135"
"Victor Harbor,-35.5545579,138.6234743"
"Yankalilla,-35.4941343,138.363177592775"
"Seaford - Seaford Meadows,-35.1747576,138.4837013"
"Seaford Rise - Moana,-35.19921715,138.47986965"
"Fleurieu Peninsula Region nfd,-25,135"
"Grant,-37.83621225,140.58621652385"
"Kingston - Robe,-36.9250924,139.8212949"
"Millicent,-37.5949379,140.3526512"
"Naracoorte,-36.9575267,140.7413543"
"Naracoorte Surrounds,-25,135"
"Penola,-37.3761655,140.8404168"
"Tatiara,-36.22430755,140.506542803618"
"Wattle Range,-37.5077695,140.528346842349"
"Mount Gambier - East,-37.8380499,140.81202481967"
"Mount Gambier - West,-37.8233455,140.765234"
"Limestone Coast Region nfd,-25,135"
"Karoonda - Lameroo,-35.21085045,140.2065026"
"Mannum,-34.9134482,139.3125775"
"Murray Bridge,-35.1309451,139.2651638"
"Murray Bridge Surrounds,-25,135"
"The Coorong,-35.91084045,139.444952353152"
"Murray River, Lakes and Coorong nfd,-25,135"
"Barmera,-34.2532589,140.4579655"
"Berri,-34.2854741,140.6017385"
"Loxton,-34.4511348,140.5696644"
"Loxton Surrounds,-25,135"
"Renmark,-34.1743516,140.7468863"
"Renmark Surrounds,-25,135"
"Waikerie,-34.1803736,139.9863923"
"Riverlands Region nfd,-25,135"
"Lewiston - Two Wells,-34.60275485,138.5541822"
"Mallala,-34.4376942,138.5103239"
"Wakefield - Barunga West,-33.9077696,138.13091435"
"Kadina,-33.9647842,137.7158969"
"Moonta,-34.0675469,137.5894365"
"Wallaroo,-33.9308118,137.6272608"
"Yorke Peninsula - North,NA,NA"
"Yorke Peninsula - South,-34.44304,137.69879685491"
"Yorke Peninsula Region nfd,-25,135"
"Jamestown,-33.2074897,138.6034723"
"Peterborough - Mount Remarkable,-32.5145666,138.30239875"
"Port Pirie,-33.1791249,138.0058614"
"Port Pirie Surrounds,-25,135"
"Western,-17.8110895,177.433046047252"
"APY Lands,-26.9574582,133.38063225"
"Coober Pedy,-29.0133682,134.7536164"
"Quorn - Lake Gilles,-32.62131825,137.39427445"
"Outback,-20.7274568,139.498959970715"
"Port Augusta,-32.4908819,137.7639874"
"Roxby Downs,-30.5652584,136.8941825"
"Flinders and Outback Region nfd,-25,135"
"Kangaroo Island,-35.8182635,137.156612540224"
"Transit SA,-34.8280423,138.705657619406"
"Unknown Region SA,-30,135"
"Offshore and Migratory SA,-30,135"
"Waroona,-32.8492605,115.908251081166"
"Dawesville - Bouvard,-32.6599886,115.6388367"
"Falcon - Wannanup,-32.59293835,115.642780152754"
"Greenfields,-32.5234919,115.7622058"
"Halls Head - Erskine,-32.55583955,115.697046939494"
"Mandurah,-32.5302495,115.7208782"
"Mandurah - East,-32.2688253263703,115.77989314411"
"Mandurah - North,-32.5150958,115.74096912835"
"Mandurah - South,-32.5837939252652,115.814338062568"
"Pinjarra,-32.6318966,115.869247"
"City Beach,-31.9364674,115.7599058"
"Claremont (WA),-31.980291,115.7839988"
"Cottesloe,-31.9955715,115.7558367"
"Floreat,-31.9392096,115.7939626"
"Mosman Park - Peppermint Grove,-32.0046186,115.7597718"
"Nedlands - Dalkeith - Crawley,-31.9834163333333,115.807752966667"
"Swanbourne - Mount Claremont,-31.9658855,115.7751096"
"Kings Park (WA),-31.962203,115.832600691225"
"Mount Hawthorn - Leederville,-31.9273692,115.83714485"
"Mount Lawley - Inglewood,-31.9216996,115.885137296396"
"North Perth,-31.9308627,115.8567044"
"Subiaco - Shenton Park,-31.9579364,115.824179559358"
"Wembley - West Leederville - Glendalough,NA,NA"
"Bassendean - Eden Hill - Ashfield,-32.5621463666667,127.671847366667"
"Bayswater - Embleton - Bedford,-31.9076455666667,115.901948333333"
"Maylands,-31.9345383,115.8985445"
"Morley,-31.8934573,115.9030854"
"Noranda,-31.8745262,115.9177788"
"Chidlow,-31.859595,116.2687417"
"Glen Forrest - Darlington,-32.8993038,133.6479637"
"Helena Valley - Koongamia,-31.91322085,116.0400592"
"Malmalling - Reservoir,-34.841206,130.68235765"
"Mundaring,-31.883877,116.194067702817"
"Swan View - Greenmount - Midvale,-30.5118692333333,127.986443866667"
"Avon Valley National Park,-31.604256,116.194257134258"
"Ballajura,-31.8494104,115.9221151"
"Beechboro,-31.8695832,115.9374824"
"Bullsbrook,-31.6637374,116.0272659"
"Gidgegannup,-31.7932274,116.1960296"
"Hazelmere - Guildford,-31.9047077,115.9866486"
"Lockridge - Kiara,-31.87742875,115.935587211461"
"Malaga,-31.8606948,115.894192"
"Melaleuca - Lexia,-37.59888015,131.0430296"
"Middle Swan - Herne Hill,-34.9970666,130.17130285"
"Midland - Guildford,-31.92039545,115.989056261254"
"Stratton - Jane Brook,-31.8680117,116.0524145"
"The Vines,-31.75683,116.0034"
"Walyunga National Park,-31.7126822,116.06758081582"
"Craigie - Beldon,-31.7775022620279,115.771042508472"
"Currambine - Kinross,-31.7251677,115.74346605"
"Duncraig,-31.8314627,115.7788108"
"Greenwood - Warwick,-30.0227248,133.9154734"
"Heathridge - Connolly,-31.753222,115.7551958"
"Hillarys,-31.8097006,115.7487831"
"Iluka - Burns Beach,-31.74183205,115.724445436727"
"Joondalup - Edgewater,-31.74856525,115.7866666375"
"Kingsley,-31.8087122,115.7975502"
"Mullaloo - Kallaroo,-31.790783,115.733015222933"
"Ocean Reef,-31.7569941,115.7380757"
"Padbury,-31.8086572,115.7728199"
"Sorrento - Marmion,-31.8292794,115.7451831"
"Woodvale,-31.7864026,115.7936906"
"Balcatta - Hamersley,-31.86060015,115.81249895"
"Balga - Mirrabooka,-31.8591302,115.854986"
"Herdsman,-31.92128,115.804"
"Innaloo - Doubleview,-31.89446105,115.78724365"
"Karrinyup - Gwelup - Carine,-31.8653714333333,115.784676633333"
"Nollamara - Westminster,NA,NA"
"Osborne Park Industrial,-25,135"
"Scarborough,-31.8959841,115.7592114"
"Stirling - Osborne Park,-31.90024185,115.81158398524"
"Trigg - North Beach - Watermans Bay,NA,NA"
"Tuart Hill - Joondanna,-31.90249835,115.83513041515"
"Wembley Downs - Churchlands - Woodlands,-31.9165119,115.7878507"
"Yokine - Coolbinia - Menora,-31.9116384333333,115.855687766667"
"Alexander Heights - Koondoola,-31.83502275,115.87668555"
"Butler - Merriwa - Ridgewood,-31.8124284333333,127.259122533333"
"Carramar,-33.8838889,150.9636111"
"Clarkson,-31.6906707,115.7380776"
"Girrawheen,-31.8418128,115.8402759"
"Marangaroo,-31.8291339,115.8375096"
"Mindarie - Quinns Rocks - Jindalee,-30.2983096,128.115021466667"
"Tapping - Ashby - Sinagra,-31.7304213333333,115.7998747"
"Armadale - Wungong - Brookdale,-32.1760136666667,116.041073466667"
"Ashendon - Lesley,-32.16351785,116.21412495"
"Camillo - Champion Lakes,-32.115309,115.9952349"
"Kelmscott,-32.1131779,116.0132345"
"Mount Nasura - Mount Richon - Bedfordale,-32.1598270333333,116.0380439"
"Roleystone,-32.1123763,116.0688121"
"Seville Grove,-32.1360525,115.9915227"
"Belmont - Ascot - Redcliffe,-27.3904533,153.1012481"
"East Victoria Park - Carlisle,-31.9796895,115.90887725"
"Kewdale Commercial,-25,135"
"Perth Airport,-31.9415213,115.965576918994"
"Victoria Park - Lathlain - Burswood,-31.9591725,115.9030049"
"Bentley - Wilson - St James,-32.6331251666667,127.6766562"
"Canning Vale - West,-32.0813818,115.916882"
"Cannington - Queens Park,-32.0136965,115.945191"
"Parkwood - Ferndale - Lynwood,-32.0327324,115.9285949"
"Riverton - Shelley - Rossmoyne,-32.0320357046875,115.877916824905"
"Welshpool,-38.6664635,146.436239305177"
"Willetton,-32.0524594,115.8878267"
"Beckenham - Kenwick - Langford,-32.0330285,115.9586754"
"Gosnells,-32.0673135,115.997730420561"
"Huntingdale - Southern River,NA,NA"
"Maddington - Orange Grove - Martin,-32.0514286333333,116.021979533333"
"Thornlie,-32.0472224,115.9522928"
"Forrestfield - Wattle Grove,-31.973789,115.98724975"
"High Wycombe,-31.954628,115.9921995"
"Kalamunda - Maida Vale - Gooseberry Hill,-31.9578564619682,116.033730242295"
"Lesmurdie - Bickley - Carmel,-32.0083005333333,116.078166766667"
"Byford,-32.2252534,116.006903"
"Mundijong,-32.2958316,115.9851981"
"Serpentine - Jarrahdale,-32.3274475,116.046684904564"
"Como,-34.0032179,151.0631257"
"Manning - Waterford,-32.0123261,115.8848604"
"South Perth - Kensington,-31.9835362,115.8756212"
"Banjup,-32.1565753,115.8878241"
"Bibra Industrial,-25,135"
"Bibra Lake,-32.0992868,115.8185072"
"Coogee,-33.9217004,151.2557975"
"Coolbellup,-32.0812445,115.8060784"
"Hamilton Hill,-32.0845215,115.7794833"
"Henderson,-32.1625849,115.7779342"
"North Coogee,-32.0930018,115.7593892"
"South Lake - Cockburn Central,-32.11768235,115.8519415"
"Spearwood,-32.1042971,115.7837905"
"Success - Hammond Park,-32.15352205,115.8482718"
"Yangebup,-32.1220078,115.8187448"
"East Fremantle,-32.035363,115.768780404126"
"Fremantle,-32.0534086,115.7586172"
"Fremantle - South,-32.0717661,115.7544513"
"O'Connor (WA),-32.0595853,115.7923713"
"Wellard (West) - Bertram,-32.2546187,115.8308018"
"Calista,-32.2471289,115.8074271"
"Hope Valley - Postans,-33.5326991,127.25441665"
"Kwinana Industrial,-25,135"
"Parmelia - Orelia,-32.23650835,115.835798150667"
"Applecross - Ardross,-32.0208361,115.8336474"
"Bateman,-32.055541,115.8472485"
"Bicton - Palmyra,-32.0382088,115.777386"
"Booragoon,-32.0395384,115.8336757"
"Bull Creek,-32.047092,115.8541087"
"Leeming,-32.0757784,115.8672721"
"Melville,-11.55217955,130.972739862689"
"Murdoch - Kardinya,-32.0660064,115.8326578"
"Willagee,-32.0520262,115.8052683"
"Winthrop,-32.0522147,115.8296471"
"Cooloongup,-32.2966958,115.7685636"
"Port Kennedy,-32.3704685,115.7527396"
"Rockingham,-32.3006647,115.739391496654"
"Rockingham Lakes,-32.4440972,115.788409832312"
"Safety Bay - Shoalwater,-32.2865857310765,115.710530492044"
"Singleton - Golden Bay - Secret Harbour,-32.4775169333333,127.540650233333"
"Waikiki,-32.3142076,115.7557333"
"Warnbro,-32.3265299,115.767922"
"Chittering,-31.46766,116.0801"
"Northam,-31.6535192,116.6726927"
"Toodyay,-31.5511748,116.4671695"
"York - Beverley,-31.9191793611858,116.802608375221"
"Brookton,-32.3554555,117.048461684044"
"Murray,-32.625507,115.958117"
"Alkimos - Eglinton,-31.59954525,115.682595"
"Carabooda - Pinjar,-31.6089883,115.7689578"
"Two Rocks,-31.4952724,115.5910594"
"Yanchep,-31.5499557,115.6261274"
"Beeliar - Wattleup,-32.15447045,115.8186569"
"Jandakot,-32.1023906,115.8723359"
"Casuarina - Wandi,-22.28404045,123.37966845"
"East Perth,-31.954341,115.8778894"
"Perth (North) - Highgate,-31.93525765,115.86314395"
"Perth (West) - Northbridge,-31.948815,115.8575082"
"Aveley,-31.787069,115.9862261"
"Brabham - Henley Brook,-31.8175464,115.9802058"
"Dianella - North,-34.0377987,151.1219824"
"Hocking - Pearsall,-31.78083465,115.817715012853"
"Madeley - Darch,-31.81239815,115.8352655"
"Wanneroo - Sinagra,-31.7451902077547,115.79924075526"
"Harrisdale,-32.1186965,115.9314593"
"Piara Waters - Forrestdale,-32.13779705,115.92780575"
"Cloverdale,-31.9624358,115.9447482"
"Rivervale,-31.9628542,115.9147434"
"Baldivis - North,NA,NA"
"Baldivis - South,-32.3595563,115.79908264038"
"Experience Perth Region nfd,-25,135"
"Cunderdin,-31.6511264,117.2432285"
"Dowerin,-31.1157355,117.088101477604"
"Merredin,-31.4813329,118.2779117"
"Moora,-30.6416311,116.0076376"
"Mukinbudin,-30.6361807,118.294919668999"
"Kulin,-32.766108,118.231592693751"
"Narrogin,-32.9341978,117.1778676"
"Wagin,-33.3076055,117.3453388"
"Esperance,-33.858228,121.8931606"
"Esperance Surrounds,-25,135"
"Boulder,-30.774675,121.488326844821"
"Kalgoorlie,-30.7464139,121.473223"
"Kalgoorlie - North,-30.7384532,121.460085384212"
"Kalgoorlie Airport,-30.78775205,121.455663530873"
"Kambalda - Coolgardie - Norseman,-31.4441817333333,121.520908833333"
"Leinster - Leonora,-27.9141349,120.6977266"
"Trafalgar (WA),-30.811277,121.574316625889"
"Meekatharra,-26.5925631,118.4957043"
"Australia's Golden Outback Region nfd,-25,135"
"Broome,-17.9566909,122.2240181"
"Derby - West Kimberley,-17.5772175,124.563965574002"
"Halls Creek,-18.2317315,127.6687281"
"Kununurra,-15.7730916,128.738839"
"Roebuck,-17.8693063,122.3708045"
"East Pilbara,-21.6116528,124.061412725"
"Newman,-23.357394,119.7331631"
"Port Hedland,-20.3111814,118.5801181"
"South Hedland,-20.4087731,118.5986644"
"Ashburton (WA),-22.1301308,116.760871768377"
"Karratha,-20.7370067,116.8478592"
"Roebourne,-20.7723709,117.145828"
"Australia's North West Region nfd,-25,135"
"Augusta,-34.3156059,115.1605864"
"Busselton Surrounds,-25,135"
"Margaret River,-33.9531776,115.0769369"
"Australind - Leschenault,-33.2311441134923,115.725445229392"
"Capel,-33.51926685,115.606464832111"
"College Grove - Carey Park,-33.3641031,115.65705085"
"Collie,-33.3591223,116.1536169"
"Dardanup,-33.4166045,115.864953751163"
"Davenport,-33.379246,115.68800202226"
"Eaton - Pelican Point,-33.3126471734592,115.70061930925"
"Harvey,-33.0806518,115.8984193"
"East Bunbury - Glen Iris,-33.3399925,115.6705818"
"Bridgetown - Boyup Brook,-33.9514009269129,116.150871270715"
"Donnybrook - Balingup,-33.7022605,115.997369703375"
"Manjimup,-34.2410278,116.1462983"
"Pemberton,-34.4441275,116.0346584"
"Albany,-35.0247822,117.883608"
"Albany Surrounds,-25,135"
"Bayonet Head - Lower King,-34.96312585,117.93203785"
"Denmark,-34.9604365,117.3551157"
"Gnowangerup,-34.084772,118.320742432307"
"Katanning,-33.6908682,117.5551858"
"Kojonup,-33.925403,117.055491513975"
"Little Grove - Elleker,-35.04362215,117.7985201"
"McKail - Willyung,-34.9670771,117.85192375"
"Plantagenet,-34.625208,117.51172599298"
"Stirling Range National Park,-34.39147225,117.89862286236"
"Dalyellup,-33.410681,115.613135251493"
"Gelorup - Stratham,-33.44880575,115.62086455"
"South Bunbury - Bunbury,-33.349336,115.631654464286"
"Withers - Usher,-33.37320225,115.62897165"
"Busselton - East,NA,NA"
"Busselton - West,-33.65214,115.3351"
"Australia's South West Region nfd,-25,135"
"Gingin - Dandaragan,-30.943338,115.66840325"
"Carnarvon,-24.8826131,113.6576486"
"Exmouth,-21.9324401,114.1258094"
"Geraldton,-28.77035,114.6147159"
"Geraldton - East,NA,NA"
"Geraldton - North,-30.2824688083613,116.097450414331"
"Geraldton - South,-30.6337611004514,116.185831270024"
"Irwin,-29.34027475,115.054169904471"
"Morawa,-29.0333305,116.026729330352"
"Northampton - Mullewa - Greenough,-28.6028187333333,114.954510266667"
"Australia's Coral Coast Region nfd,-25,135"
"Transit WA,-31.9830556,115.55"
"Unknown Region WA,-25,122"
"Offshore and Migratory WA,-25,122"
"Christmas Island,-10.4837768,105.64723"
"Cocos (Keeling) Islands,-12.0728315,96.8409375"
"Bridgewater - Gagebrook,-42.7407096,147.2537526"
"Brighton - Pontville,-42.67718715,147.272908836842"
"Old Beach - Otago,-42.79125455,147.2847168"
"Bellerive - Rosny,-42.8642594,147.369740051744"
"Cambridge,-31.935404,115.795747913892"
"Geilston Bay - Risdon,-42.8302754,147.3395571"
"Howrah - Tranmere,-42.8963734,147.4128264"
"Lindisfarne - Rose Bay,-42.8518445,147.3624927"
"Mornington - Warrane,-33.9608961,150.957573561131"
"Risdon Vale,-42.8127491,147.3524634"
"Rokeby,-42.8958386,147.4336189"
"South Arm,-43.0310543,147.4179397"
"Austins Ferry - Granton,-42.7640486,147.2398485"
"Berriedale - Chigwell,-42.80551545,147.2474195"
"Claremont (Tas.),-42.7892774,147.2542141"
"Derwent Park - Lutana,-42.8381535,147.30336025"
"Glenorchy,-42.8339024,147.274444"
"Montrose - Rosetta,-42.82053595,147.266848875322"
"Moonah,-42.8429874,147.2970752"
"New Norfolk,-42.7801998,147.0615332"
"West Moonah,-42.8473299,147.2826169"
"Kingston - Huntingfield,-36.024479,157.6237448"
"Kingston Beach - Blackmans Bay,-42.99267385,147.3211191"
"Margate - Snug,-43.0308785496103,147.264714216234"
"Mount Wellington,-42.896007,147.2373052"
"Taroona - Bonnet Hill,-42.9598067,147.34162005"
"Hobart,-42.8825088,147.3281233"
"Lenah Valley - Mount Stuart,-31.1212978,147.0365445"
"Mount Nelson - Dynnyrne,-42.91362695,147.31973445"
"New Town,-42.8588009,147.3058753"
"Sandy Bay,-42.897129,147.3273528"
"South Hobart - Fern Tree,-42.9091707,147.2846248"
"West Hobart,-42.881714,147.3114092"
"Dodges Ferry - Lewisham,-38.374494,149.3842494"
"Sorell - Richmond,-40.30448625,146.3347988"
"Central Highlands,-24.063131,148.308734251161"
"Derwent Valley,-42.803102,146.544040492093"
"Southern Midlands,-42.4182,147.46023289585"
"Wilderness - East,-35.0102866,140.389023024727"
"Bruny Island - Kettering,-43.1274443,147.2572275"
"Cygnet,-43.1599075,147.0759409"
"Geeveston - Dover,-43.23901085,146.9722861"
"Huonville - Franklin,-43.0586277,147.03064185"
"Forestier - Tasman,-42.91106,147.85401"
"Hobart and the South Region nfd,-25,135"
"St Helens - Scamander,-41.3899537,148.2557724"
"Triabunna - Bicheno,-42.1894662,148.10887065"
"East Coast Region nfd,-25,135"
"Invermay,-41.4221595,147.1359349"
"Kings Meadows - Punchbowl,-41.45862335,147.1648649"
"Launceston,-41.4340813,147.1373496"
"Legana,-41.3637155,147.0450377"
"Mowbray,-41.4082148,147.1312202"
"Newnham - Mayfield,-37.14365185,149.4292367"
"Newstead,-27.4483345,153.046153431408"
"Norwood (Tas.),-41.4624358,147.1806679"
"Prospect Vale - Blackstone,-41.4739186,147.099484377401"
"Ravenswood,-20.2182355,146.909105305768"
"Riverside,-41.4153427,147.1028942"
"South Launceston,-41.4523634,147.1475513"
"Summerhill - Prospect,-38.1752313,142.8635379"
"Trevallyn,-41.4362794,147.1160493"
"Waverley - St Leonards,-41.43612185,147.176216860314"
"West Launceston,-41.4476833,147.1289875"
"Youngtown - Relbia,-41.49426275,147.18558775"
"Beauty Point - Beaconsfield,-39.60387665,146.09338635"
"Deloraine,-41.5250938,146.65993"
"Grindelwald - Lanena,-41.3286654,146.98492165"
"Hadspen - Carrick,-41.51843865,147.03806185"
"Westbury,-41.5281494,146.8325214"
"Dilston - Lilydale,-39.5445431,146.2109344"
"George Town,-41.1050157,146.8238459"
"Longford,-41.5936936,147.1215353"
"Northern Midlands,-41.8798625,147.436284396307"
"Perth - Evandale,-36.7622738,131.5554132"
"Flinders and Cape Barren Islands,-25,135"
"Scottsdale - Bridport,-41.1093718,147.46428946907"
"Launceston and the North nfd,-25,135"
"Acton - Upper Burnie,-38.17812075,147.50644865"
"Burnie - Ulverstone Surrounds,-33.0261844,140.45320365"
"Burnie - Wivenhoe,-41.0680602,145.9326499"
"Parklands - Camdale,-36.7690783,130.81060395"
"Penguin - Sulphur Creek,-41.10480745,146.04860565"
"Romaine - Havenview,-41.0854144313296,145.901171658784"
"Somerset,-27.011805,152.447176858937"
"Ulverstone,-41.1571818,146.1705057"
"West Ulverstone,-41.1470375,146.1599884"
"Wynyard,-33.8659903,151.2058096"
"Devonport,-41.1797561,146.3613011"
"East Devonport,-41.1771167,146.3674132"
"Latrobe,-41.2347941,146.4100177"
"Miandetta - Don,-41.19024455,146.33563965"
"Port Sorell,-41.1651716,146.5513199"
"Quoiba - Spreyton,-41.21472075,146.3475377"
"Sheffield - Railton,-41.35263565,146.413926270128"
"Turners Beach - Forth,-41.17305345,146.24565965"
"King Island,-39.8686056,143.978580105502"
"North West,-37.7318353,144.9506493"
"Smithton,-40.8415455,145.1282245"
"Waratah,-32.9023676,151.7312067"
"North West Region nfd,-25,135"
"West Coast (Tas.),-42.4524393,145.679752057049"
"Wilderness - West,-30.84389,152.07667"
"West Coast Region nfd,-25,135"
"Transit TAS,-41.3715640928904,148.161724538912"
"Unknown Region TAS,-42,147"
"Offshore and Migratory TAS,-42,147"
"Darwin Airport,-12.4066026,130.8792225"
"Darwin City,-12.463508,130.843555453635"
"East Point,-12.407912,130.825537954685"
"Fannie Bay - The Gardens,-12.43687045,130.837073"
"Larrakeyah,-12.4585069,130.8216982"
"Ludmilla - The Narrows,-12.4239879,130.8563594"
"Parap,-12.4297422,130.8488702"
"Stuart Park,-12.448611,130.841667"
"Woolner - Bayview - Winnellie,-19.5081172333333,137.667965166667"
"Alawa,-12.3799071,130.8746623"
"Anula,-12.3922305,130.8915248"
"Berrimah,-12.433883,130.9229031"
"Brinkin - Nakara,-12.3686971,130.8720374"
"Buffalo Creek,-12.3453,130.9177"
"Charles Darwin,-12.451163,130.873365528"
"Coconut Grove,-12.3988881,130.8524998"
"East Arm,-12.4801795,130.899135516703"
"Jingili,-12.3882883,130.8748581"
"Karama,-12.3991045,130.9155177"
"Leanyer,-12.3743634,130.8980162"
"Lyons (NT),-12.3581929,130.8879253"
"Malak - Marrara,-12.3981379,130.90168805"
"Millner,-12.3908239,130.8634702"
"Moil,-12.3888649,130.8810864"
"Nightcliff,-12.3831222,130.8492011"
"Rapid Creek,-12.3808953,130.8623385"
"Tiwi,-12.3586887,130.881468"
"Wagaman,-12.3796136,130.8868932"
"Wanguri,-12.3721897,130.8869884"
"Wulagi,-12.3845598,130.8950847"
"Howard Springs,-12.4969791,131.0470011"
"Humpty Doo,-12.5743657,131.1018215"
"Koolpinyah,-12.359574,131.21350000686"
"Virginia,-34.666952,138.560977"
"Weddell,-12.6178515,131.002431704449"
"Bakewell,-12.4990159,130.9933354"
"Driver,-12.4846409,130.9737039"
"Durack - Marlow Lagoon,-20.0450335,141.975256"
"Gray,-12.4918456,130.9791964"
"Moulden,-12.507182,130.9725805"
"Palmerston - North,-40.3476004,175.627697952229"
"Palmerston - South,-31.57536,138.30977"
"Rosebery - Bellamack,-12.51128455,130.99388200305"
"Woodroffe,-12.5005291,130.9794218"
"Darwin Region nfd,-25,135"
"Barkly,-36.9431395,143.218962232554"
"Tennant Creek,-19.6481652,134.1899847"
"Barkly Region nfd,-25,135"
"Charles,-34.9270709750412,138.505142344862"
"East Side,-23.6921,133.899"
"Flynn (NT),-23.7119,133.839"
"Larapinta,-23.681983,133.832453746525"
"Mount Johns,-23.7231,133.903"
"Ross,-42.0301677,147.493007"
"Alices Springs nfd,-23.6658328,133.8612021"
"Alligator,-19.4144695,146.928921161096"
"Tiwi Islands,-11.5521995,130.972245481686"
"West Arnhem,-12.4602634,133.399855198864"
"Anindilyakwa,-13.92857715,136.553121639562"
"East Arnhem,-13.099482,135.648068580645"
"Nhulunbuy,-12.1804346,136.7759913"
"Litchfield Kakadu Arnhem nfd,-25,135"
"Daly,-12.7434975,131.24771687621"
"Thamarrurr,-14.14274745,129.679696849233"
"Elsey,-15.1196163,133.387804209249"
"Gulf,-15.6261422367002,133.21334148157"
"Katherine,-14.4646157,132.2635993"
"Victoria River,-16.0068197,131.0714359"
"Katherine Daly Region nfd,-25,135"
"Petermann - Simpson,-31.7860445,136.9648856"
"Lasseter Region nfd,-25,135"
"Sandover - Plenty,-29.82492495,140.31118865"
"Tanami,-19.81,130.32"
"Yuendumu - Anmatjere,-21.9984847,132.38234465"
"MacDonnell Region nfd,-25,135"
"Transit NT,-12.43731,130.846637018993"
"Unknown Region NT,-20,134"
"Offshore and Migratory NT,-20,134"
"Aranda,-35.2580548,149.0804262"
"Belconnen,-35.2274338,149.0431454"
"Bruce,-35.2453517,149.0916334"
"Charnwood,-35.2001777,149.0341356"
"Cook,-13.6808281,142.995657193633"
"Dunlop,-35.1939974,149.0198014"
"Evatt,-35.211832,149.068948"
"Florey,-35.2257904,149.0501748"
"Flynn (ACT),-35.2058369,149.0440634"
"Fraser,-35.1917124,149.0453179"
"Giralang,-35.2109388,149.0959916"
"Hawker,-31.8876169,138.4227131"
"Higgins,-35.2324074,149.0272318"
"Holt,-35.2243961,149.0119295"
"Kaleen,-35.2277875,149.1091388"
"Latham,-29.7567707,116.4460505"
"Lawson,-33.7196881,150.4295575"
"Macgregor (ACT),-35.2097738,149.0110215"
"Macquarie,-54.6318143,158.861757584106"
"McKellar,-35.2174626,149.0770321"
"Melba,-35.2100744,149.0541275"
"Page,-35.2385472,149.0499405"
"Scullin,-35.2345341,149.0390718"
"Spence,-35.1987316,149.0643556"
"Weetangera,-35.2501136,149.049737"
"Hume,-35.3853817,149.1658468"
"Kowen,-35.3108704,149.3136834"
"Amaroo,-35.169587,149.1280212"
"Bonner,-35.1559621,149.1429557"
"Casey,-35.1670015,149.0947152"
"Crace,-35.2028802,149.1074742"
"Forde,-35.168224,149.1460688"
"Franklin,-43.0880189,147.0110052"
"Gungahlin,-35.1788782,149.123653"
